,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
8340,52164,52165,2015,12,14,12,4,78.0,72.0,38.0,2.0,93.0,1023.0,3.0,SE,2.68,0.0,0.0
8341,52165,52166,2015,12,14,13,4,23.0,17.0,17.0,-1.0,65.0,1022.0,5.0,cv,3.13,0.0,0.0
8342,52166,52167,2015,12,14,14,4,22.0,25.0,16.0,-6.0,41.0,1021.0,6.0,NW,7.15,0.0,0.0
8343,52167,52168,2015,12,14,15,4,16.0,22.0,18.0,-8.0,35.0,1021.0,6.0,NW,16.09,0.0,0.0
8344,52168,52169,2015,12,14,16,4,22.0,23.0,22.0,-9.0,33.0,1022.0,6.0,NW,25.03,0.0,0.0
8345,52169,52170,2015,12,14,17,4,20.0,21.0,22.0,-8.0,38.0,1022.0,5.0,NW,34.86,0.0,0.0
8346,52170,52171,2015,12,14,18,4,24.0,14.0,19.0,-9.0,35.0,1023.0,5.0,NW,40.67,0.0,0.0
8347,52171,52172,2015,12,14,19,4,14.0,16.0,9.0,-10.0,35.0,1023.0,4.0,NW,47.82,0.0,0.0
8348,52172,52173,2015,12,14,20,4,13.0,14.0,10.0,-10.0,35.0,1023.0,4.0,NW,53.63,0.0,0.0
8349,52173,52174,2015,12,14,21,4,13.0,14.0,12.0,-10.0,35.0,1023.0,4.0,NW,60.78,0.0,0.0
8350,52174,52175,2015,12,14,22,4,13.0,11.0,11.0,-12.0,32.0,1024.0,3.0,NW,66.59,0.0,0.0
8351,52175,52176,2015,12,14,23,4,20.0,6.0,7.0,-12.0,34.0,1024.0,2.0,NW,70.61,0.0,0.0
8352,52176,52177,2015,12,15,0,4,5.0,7.0,7.0,-11.0,40.0,1024.0,1.0,NW,72.4,0.0,0.0
8353,52177,52178,2015,12,15,1,4,8.0,11.0,8.0,-12.0,34.0,1024.0,2.0,NW,76.42,0.0,0.0
8354,52178,52179,2015,12,15,2,4,8.0,4.0,6.0,-12.0,34.0,1024.0,2.0,NW,82.23,0.0,0.0
8355,52179,52180,2015,12,15,3,4,8.0,8.0,5.0,-12.0,34.0,1024.0,2.0,NW,88.04,0.0,0.0
8356,52180,52181,2015,12,15,4,4,5.0,4.0,6.0,-12.0,37.0,1024.0,1.0,NW,92.96,0.0,0.0
8357,52181,52182,2015,12,15,5,4,5.0,8.0,6.0,-11.0,46.0,1024.0,-1.0,NW,96.98,0.0,0.0
8358,52182,52183,2015,12,15,6,4,8.0,5.0,4.0,-11.0,43.0,1024.0,0.0,NW,101.0,0.0,0.0
8359,52183,52184,2015,12,15,7,4,3.0,4.0,2.0,-12.0,37.0,1025.0,1.0,NW,105.02,0.0,0.0
8360,52184,52185,2015,12,15,8,4,8.0,4.0,6.0,-13.0,34.0,1025.0,1.0,NW,110.83,0.0,0.0
8361,52185,52186,2015,12,15,9,4,6.0,5.0,10.0,-14.0,31.0,1026.0,1.0,NW,118.88,0.0,0.0
8362,52186,52187,2015,12,15,10,4,3.0,6.0,6.0,-14.0,29.0,1027.0,2.0,NW,124.69,0.0,0.0
8363,52187,52188,2015,12,15,11,4,3.0,7.0,6.0,-14.0,29.0,1027.0,2.0,NW,132.74,0.0,0.0
8364,52188,52189,2015,12,15,12,4,6.0,5.0,6.0,-14.0,29.0,1027.0,2.0,NW,140.79,0.0,0.0
8365,52189,52190,2015,12,15,13,4,8.0,11.0,8.0,-14.0,27.0,1026.0,3.0,NW,149.73,0.0,0.0
8366,52190,52191,2015,12,15,14,4,7.0,3.0,5.0,-16.0,21.0,1026.0,4.0,NW,160.91,0.0,0.0
8367,52191,52192,2015,12,15,15,4,4.0,4.0,4.0,-17.0,19.0,1026.0,4.0,NW,172.09,0.0,0.0
8368,52192,52193,2015,12,15,16,4,6.0,9.0,5.0,-17.0,22.0,1026.0,2.0,NW,181.92,0.0,0.0
8369,52193,52194,2015,12,15,17,4,7.0,3.0,7.0,-17.0,22.0,1027.0,2.0,NW,193.1,0.0,0.0
8370,52194,52195,2015,12,15,18,4,8.0,8.0,9.0,-16.0,26.0,1028.0,1.0,NW,202.04,0.0,0.0
8371,52195,52196,2015,12,15,19,4,9.0,5.0,7.0,-16.0,28.0,1029.0,0.0,NW,207.85,0.0,0.0
8372,52196,52197,2015,12,15,20,4,7.0,5.0,6.0,-15.0,33.0,1029.0,-1.0,NW,215.9,0.0,0.0
8373,52197,52198,2015,12,15,21,4,6.0,3.0,7.0,-15.0,33.0,1029.0,-1.0,NW,224.84,0.0,0.0
8374,52198,52199,2015,12,15,22,4,4.0,8.0,6.0,-15.0,33.0,1029.0,-1.0,NW,234.67,0.0,0.0
8375,52199,52200,2015,12,15,23,4,6.0,4.0,4.0,-15.0,36.0,1029.0,-2.0,NW,245.85,0.0,0.0
8376,52200,52201,2015,12,16,0,4,7.0,6.0,7.0,-15.0,36.0,1029.0,-2.0,NW,254.79,0.0,0.0
8377,52201,52202,2015,12,16,1,4,7.0,7.0,8.0,-15.0,36.0,1029.0,-2.0,NW,265.97,0.0,0.0
8378,52202,52203,2015,12,16,2,4,5.0,7.0,6.0,-15.0,36.0,1029.0,-2.0,NW,274.91,0.0,0.0
8379,52203,52204,2015,12,16,3,4,5.0,7.0,4.0,-15.0,36.0,1029.0,-2.0,NW,282.96,0.0,0.0
8380,52204,52205,2015,12,16,4,4,3.0,4.0,5.0,-15.0,36.0,1029.0,-2.0,NW,291.01,0.0,0.0
8381,52205,52206,2015,12,16,5,4,8.0,7.0,4.0,-16.0,33.0,1030.0,-2.0,NW,299.06,0.0,0.0
8382,52206,52207,2015,12,16,6,4,6.0,8.0,3.0,-16.0,33.0,1030.0,-2.0,NW,311.13,0.0,0.0
8383,52207,52208,2015,12,16,7,4,5.0,7.0,7.0,-16.0,33.0,1030.0,-2.0,NW,320.96,0.0,0.0
8384,52208,52209,2015,12,16,8,4,4.0,3.0,11.0,-16.0,33.0,1031.0,-2.0,NW,330.79,0.0,0.0
8385,52209,52210,2015,12,16,9,4,5.0,7.0,10.0,-16.0,33.0,1031.0,-2.0,NW,340.62,0.0,0.0
8386,52210,52211,2015,12,16,10,4,6.0,10.0,6.0,-15.0,31.0,1031.0,0.0,NW,350.45,0.0,0.0
8387,52211,52212,2015,12,16,11,4,5.0,13.0,9.0,-17.0,24.0,1031.0,1.0,NW,361.63,0.0,0.0
8388,52212,52213,2015,12,16,12,4,13.0,7.0,9.0,-17.0,22.0,1031.0,2.0,NW,371.46,0.0,0.0
8389,52213,52214,2015,12,16,13,4,7.0,12.0,7.0,-17.0,22.0,1030.0,2.0,NW,382.64,0.0,0.0
8390,52214,52215,2015,12,16,14,4,3.0,6.0,6.0,-17.0,22.0,1030.0,2.0,NW,392.47,0.0,0.0
8391,52215,52216,2015,12,16,15,4,4.0,5.0,4.0,-17.0,22.0,1030.0,2.0,NW,403.65,0.0,0.0
8392,52216,52217,2015,12,16,16,4,3.0,8.0,3.0,-18.0,22.0,1031.0,1.0,NW,412.59,0.0,0.0
8393,52217,52218,2015,12,16,17,4,6.0,3.0,8.0,-16.0,28.0,1032.0,0.0,NW,422.42,0.0,0.0
8394,52218,52219,2015,12,16,18,4,14.0,8.0,8.0,-15.0,33.0,1033.0,-1.0,NW,431.36,0.0,0.0
8395,52219,52220,2015,12,16,19,4,8.0,8.0,9.0,-16.0,33.0,1034.0,-2.0,NW,440.3,0.0,0.0
8396,52220,52221,2015,12,16,20,4,9.0,4.0,10.0,-16.0,33.0,1035.0,-2.0,NW,447.45,0.0,0.0
8397,52221,52222,2015,12,16,21,4,5.0,8.0,10.0,-16.0,33.0,1035.0,-2.0,NW,455.5,0.0,0.0
8398,52222,52223,2015,12,16,22,4,10.0,12.0,15.0,-16.0,35.0,1035.0,-3.0,NW,460.42,0.0,0.0
8399,52223,52224,2015,12,16,23,4,9.0,17.0,15.0,-15.0,39.0,1034.0,-3.0,NW,465.34,0.0,0.0
8400,52224,52225,2015,12,17,0,4,8.0,11.0,15.0,-15.0,42.0,1034.0,-4.0,NE,3.13,0.0,0.0
8401,52225,52226,2015,12,17,1,4,13.0,18.0,15.0,-14.0,53.0,1034.0,-6.0,NW,4.02,0.0,0.0
8402,52226,52227,2015,12,17,2,4,12.0,21.0,13.0,-15.0,48.0,1034.0,-6.0,NE,1.79,0.0,0.0
8403,52227,52228,2015,12,17,3,4,10.0,14.0,12.0,-15.0,52.0,1034.0,-7.0,cv,0.89,0.0,0.0
8404,52228,52229,2015,12,17,4,4,10.0,13.0,16.0,-15.0,48.0,1034.0,-6.0,NE,3.13,0.0,0.0
8405,52229,52230,2015,12,17,5,4,11.0,9.0,11.0,-15.0,48.0,1033.0,-6.0,NE,7.15,0.0,0.0
8406,52230,52231,2015,12,17,6,4,23.0,10.0,11.0,-15.0,52.0,1034.0,-7.0,cv,0.89,0.0,0.0
8407,52231,52232,2015,12,17,7,4,36.0,10.0,24.0,-14.0,53.0,1034.0,-6.0,cv,1.78,0.0,0.0
8408,52232,52233,2015,12,17,8,4,17.0,19.0,24.0,-14.0,53.0,1034.0,-6.0,NW,1.79,0.0,0.0
8409,52233,52234,2015,12,17,9,4,33.0,20.0,32.0,-13.0,49.0,1034.0,-4.0,cv,0.89,0.0,0.0
8410,52234,52235,2015,12,17,10,4,42.0,41.0,32.0,-13.0,39.0,1034.0,-1.0,NW,1.79,0.0,0.0
8411,52235,52236,2015,12,17,11,4,48.0,39.0,49.0,-13.0,36.0,1034.0,0.0,NW,3.58,0.0,0.0
8412,52236,52237,2015,12,17,12,4,61.0,58.0,56.0,-14.0,29.0,1033.0,2.0,NW,5.37,0.0,0.0
8413,52237,52238,2015,12,17,13,4,71.0,64.0,61.0,-15.0,25.0,1032.0,3.0,cv,1.79,0.0,0.0
8414,52238,52239,2015,12,17,14,4,62.0,62.0,70.0,-15.0,23.0,1031.0,4.0,SE,3.13,0.0,0.0
8415,52239,52240,2015,12,17,15,4,65.0,55.0,61.0,-15.0,23.0,1030.0,4.0,SE,7.15,0.0,0.0
8416,52240,52241,2015,12,17,16,4,81.0,74.0,73.0,-15.0,25.0,1030.0,3.0,SE,10.28,0.0,0.0
8417,52241,52242,2015,12,17,17,4,101.0,89.0,90.0,-15.0,27.0,1030.0,2.0,SE,12.07,0.0,0.0
8418,52242,52243,2015,12,17,18,4,113.0,103.0,104.0,-14.0,31.0,1030.0,1.0,SE,15.2,0.0,0.0
8419,52243,52244,2015,12,17,19,4,117.0,118.0,118.0,-14.0,29.0,1030.0,2.0,SE,16.99,0.0,0.0
8420,52244,52245,2015,12,17,20,4,131.0,121.0,126.0,-13.0,34.0,1031.0,1.0,SE,18.78,0.0,0.0
8421,52245,52246,2015,12,17,21,4,135.0,122.0,128.0,-13.0,34.0,1031.0,1.0,NW,1.79,0.0,0.0
8422,52246,52247,2015,12,17,22,4,130.0,122.0,139.0,-10.0,58.0,1031.0,-3.0,cv,0.89,0.0,0.0
8423,52247,52248,2015,12,17,23,4,134.0,120.0,145.0,-11.0,62.0,1030.0,-5.0,NE,0.89,0.0,0.0
8424,52248,52249,2015,12,18,0,4,134.0,123.0,152.0,-10.0,73.0,1030.0,-6.0,cv,0.89,0.0,0.0
8425,52249,52250,2015,12,18,1,4,142.0,165.0,169.0,-10.0,73.0,1030.0,-6.0,NW,1.79,0.0,0.0
8426,52250,52251,2015,12,18,2,4,146.0,183.0,194.0,-11.0,73.0,1030.0,-7.0,NW,3.58,0.0,0.0
8427,52251,52252,2015,12,18,3,4,121.0,205.0,191.0,-11.0,73.0,1031.0,-7.0,NW,5.37,0.0,0.0
8428,52252,52253,2015,12,18,4,4,100.0,179.0,113.0,-11.0,62.0,1031.0,-5.0,NW,7.16,0.0,0.0
8429,52253,52254,2015,12,18,5,4,68.0,70.0,65.0,-11.0,73.0,1031.0,-7.0,NW,10.29,0.0,0.0
8430,52254,52255,2015,12,18,6,4,61.0,45.0,59.0,-11.0,67.0,1031.0,-6.0,cv,0.89,0.0,0.0
8431,52255,52256,2015,12,18,7,4,49.0,54.0,53.0,-11.0,78.0,1032.0,-8.0,NW,1.79,0.0,0.0
8432,52256,52257,2015,12,18,8,4,43.0,54.0,56.0,-10.0,67.0,1033.0,-5.0,NE,4.02,0.0,0.0
8433,52257,52258,2015,12,18,9,4,37.0,32.0,35.0,-9.0,54.0,1034.0,-1.0,NW,4.02,0.0,0.0
8434,52258,52259,2015,12,18,10,4,43.0,37.0,42.0,-11.0,34.0,1035.0,3.0,NE,4.02,0.0,0.0
8435,52259,52260,2015,12,18,11,4,35.0,29.0,32.0,-11.0,32.0,1035.0,4.0,NE,8.04,0.0,0.0
8436,52260,52261,2015,12,18,12,4,26.0,31.0,28.0,-10.0,30.0,1034.0,6.0,NE,12.06,0.0,0.0
8437,52261,52262,2015,12,18,13,4,26.0,27.0,28.0,-10.0,30.0,1034.0,6.0,NE,15.19,0.0,0.0
8438,52262,52263,2015,12,18,14,4,28.0,25.0,24.0,-11.0,26.0,1033.0,7.0,NE,18.32,0.0,0.0
8439,52263,52264,2015,12,18,15,4,22.0,22.0,20.0,-10.0,28.0,1033.0,7.0,NE,21.45,0.0,0.0
8440,52264,52265,2015,12,18,16,4,21.0,14.0,22.0,-11.0,28.0,1034.0,6.0,cv,0.89,0.0,0.0
8441,52265,52266,2015,12,18,17,4,20.0,23.0,31.0,-11.0,32.0,1035.0,4.0,SE,0.89,0.0,0.0
8442,52266,52267,2015,12,18,18,4,23.0,31.0,54.0,-10.0,43.0,1035.0,1.0,cv,0.45,0.0,0.0
8443,52267,52268,2015,12,18,19,4,51.0,48.0,64.0,-10.0,40.0,1036.0,2.0,SE,1.79,0.0,0.0
8444,52268,52269,2015,12,18,20,4,67.0,68.0,81.0,-8.0,63.0,1036.0,-2.0,SE,2.68,0.0,0.0
8445,52269,52270,2015,12,18,21,4,72.0,71.0,89.0,-8.0,68.0,1037.0,-3.0,cv,0.89,0.0,0.0
8446,52270,52271,2015,12,18,22,4,93.0,84.0,84.0,-8.0,63.0,1037.0,-2.0,cv,1.34,0.0,0.0
8447,52271,52272,2015,12,18,23,4,99.0,84.0,97.0,-7.0,73.0,1037.0,-3.0,cv,2.23,0.0,0.0
8448,52272,52273,2015,12,19,0,4,97.0,84.0,119.0,-9.0,58.0,1037.0,-2.0,SE,1.79,0.0,0.0
8449,52273,52274,2015,12,19,1,4,106.0,96.0,129.0,-8.0,68.0,1037.0,-3.0,cv,0.89,0.0,0.0
8450,52274,52275,2015,12,19,2,4,113.0,110.0,164.0,-8.0,79.0,1037.0,-5.0,NE,0.89,0.0,0.0
8451,52275,52276,2015,12,19,3,4,133.0,147.0,237.0,-6.0,85.0,1038.0,-4.0,NE,1.78,0.0,0.0
8452,52276,52277,2015,12,19,4,4,210.0,154.0,261.0,-8.0,85.0,1037.0,-6.0,NW,0.89,0.0,0.0
8453,52277,52278,2015,12,19,5,4,232.0,214.0,236.0,-8.0,85.0,1037.0,-6.0,NW,1.78,0.0,0.0
8454,52278,52279,2015,12,19,6,4,217.0,187.0,208.0,-8.0,92.0,1037.0,-7.0,NW,2.67,0.0,0.0
8455,52279,52280,2015,12,19,7,4,165.0,165.0,208.0,-7.0,92.0,1037.0,-6.0,NW,3.56,0.0,0.0
8456,52280,52281,2015,12,19,8,4,127.0,142.0,208.0,-7.0,92.0,1037.0,-6.0,NE,0.89,0.0,0.0
8457,52281,52282,2015,12,19,9,4,94.0,137.0,112.0,-6.0,85.0,1038.0,-4.0,NW,1.79,0.0,0.0
8458,52282,52283,2015,12,19,10,4,86.0,113.0,106.0,-6.0,68.0,1038.0,-1.0,cv,0.89,0.0,0.0
8459,52283,52284,2015,12,19,11,4,100.0,115.0,108.0,-6.0,63.0,1037.0,0.0,cv,1.78,0.0,0.0
8460,52284,52285,2015,12,19,12,4,110.0,117.0,113.0,-5.0,59.0,1036.0,2.0,cv,2.67,0.0,0.0
8461,52285,52286,2015,12,19,13,4,125.0,131.0,139.0,-6.0,51.0,1034.0,3.0,cv,3.56,0.0,0.0
8462,52286,52287,2015,12,19,14,4,162.0,159.0,139.0,-5.0,55.0,1034.0,3.0,cv,4.45,0.0,0.0
8463,52287,52288,2015,12,19,15,4,156.0,176.0,139.0,-5.0,55.0,1033.0,3.0,cv,5.34,0.0,0.0
8464,52288,52289,2015,12,19,16,4,152.0,178.0,139.0,-4.0,64.0,1033.0,2.0,SE,0.89,0.0,0.0
8465,52289,52290,2015,12,19,17,4,132.0,180.0,139.0,-5.0,69.0,1033.0,0.0,SE,1.78,0.0,0.0
8466,52290,52291,2015,12,19,18,4,109.0,176.0,139.0,-5.0,79.0,1033.0,-2.0,NE,0.89,0.0,0.0
8467,52291,52292,2015,12,19,19,4,104.0,110.0,139.0,-3.0,86.0,1033.0,-1.0,cv,0.89,0.0,0.0
8468,52292,52293,2015,12,19,20,4,124.0,110.0,139.0,-4.0,80.0,1032.0,-1.0,NE,0.89,0.0,0.0
8469,52293,52294,2015,12,19,21,4,158.0,188.0,193.0,-4.0,86.0,1032.0,-2.0,NE,1.78,0.0,0.0
8470,52294,52295,2015,12,19,22,4,165.0,220.0,193.0,-4.0,86.0,1032.0,-2.0,SE,0.89,0.0,0.0
8471,52295,52296,2015,12,19,23,4,189.0,229.0,236.0,-4.0,92.0,1032.0,-3.0,NW,0.89,0.0,0.0
8472,52296,52297,2015,12,20,0,4,204.0,259.0,256.0,-4.0,92.0,1031.0,-3.0,SE,0.89,0.0,0.0
8473,52297,52298,2015,12,20,1,4,213.0,269.0,231.0,-4.0,92.0,1030.0,-3.0,cv,0.89,0.0,0.0
8474,52298,52299,2015,12,20,2,4,211.0,235.0,220.0,-5.0,92.0,1030.0,-4.0,NW,1.79,0.0,0.0
8475,52299,52300,2015,12,20,3,4,208.0,236.0,212.0,-5.0,86.0,1029.0,-3.0,NE,0.89,0.0,0.0
8476,52300,52301,2015,12,20,4,4,175.0,225.0,177.0,-5.0,86.0,1028.0,-3.0,NW,0.89,0.0,0.0
8477,52301,52302,2015,12,20,5,4,163.0,221.0,185.0,-5.0,92.0,1028.0,-4.0,NE,0.89,0.0,0.0
8478,52302,52303,2015,12,20,6,4,162.0,213.0,174.0,-6.0,85.0,1028.0,-4.0,NW,1.79,0.0,0.0
8479,52303,52304,2015,12,20,7,4,162.0,186.0,177.0,-6.0,92.0,1028.0,-5.0,cv,0.89,0.0,0.0
8480,52304,52305,2015,12,20,8,4,164.0,182.0,155.0,-4.0,92.0,1027.0,-3.0,NE,0.89,0.0,0.0
8481,52305,52306,2015,12,20,9,4,150.0,160.0,150.0,-4.0,92.0,1028.0,-3.0,SE,0.89,0.0,0.0
8482,52306,52307,2015,12,20,10,4,168.0,157.0,161.0,-3.0,86.0,1027.0,-1.0,cv,0.89,0.0,0.0
8483,52307,52308,2015,12,20,11,4,174.0,174.0,182.0,-3.0,74.0,1027.0,1.0,NE,1.79,0.0,0.0
8484,52308,52309,2015,12,20,12,4,183.0,191.0,199.0,-3.0,69.0,1026.0,2.0,cv,0.89,0.0,0.0
8485,52309,52310,2015,12,20,13,4,195.0,199.0,204.0,-3.0,69.0,1025.0,2.0,cv,1.78,0.0,0.0
8486,52310,52311,2015,12,20,14,4,210.0,198.0,198.0,-3.0,69.0,1024.0,2.0,cv,2.67,0.0,0.0
8487,52311,52312,2015,12,20,15,4,215.0,202.0,206.0,-3.0,69.0,1024.0,2.0,cv,3.56,0.0,0.0
8488,52312,52313,2015,12,20,16,4,216.0,225.0,227.0,-3.0,74.0,1024.0,1.0,SE,0.89,0.0,0.0
8489,52313,52314,2015,12,20,17,4,232.0,225.0,230.0,-3.0,80.0,1024.0,0.0,SE,1.78,0.0,0.0
8490,52314,52315,2015,12,20,18,4,275.0,242.0,242.0,-3.0,92.0,1024.0,-2.0,cv,0.89,0.0,0.0
8491,52315,52316,2015,12,20,19,4,348.0,294.0,335.0,-5.0,86.0,1025.0,-3.0,SE,0.89,0.0,0.0
8492,52316,52317,2015,12,20,20,4,380.0,345.0,373.0,-4.0,92.0,1025.0,-3.0,cv,0.89,0.0,0.0
8493,52317,52318,2015,12,20,21,4,339.0,361.0,384.0,-4.0,100.0,1025.0,-4.0,cv,1.78,0.0,0.0
8494,52318,52319,2015,12,20,22,4,327.0,369.0,428.0,-5.0,100.0,1025.0,-5.0,cv,2.67,0.0,0.0
8495,52319,52320,2015,12,20,23,4,308.0,418.0,411.0,-5.0,100.0,1025.0,-5.0,cv,3.56,0.0,0.0
8496,52320,52321,2015,12,21,0,4,307.0,410.0,379.0,-6.0,92.0,1026.0,-5.0,NE,0.89,0.0,0.0
8497,52321,52322,2015,12,21,1,4,302.0,376.0,319.0,-7.0,92.0,1026.0,-6.0,NW,1.79,0.0,0.0
8498,52322,52323,2015,12,21,2,4,243.0,298.0,273.0,-6.0,92.0,1026.0,-5.0,NW,4.92,0.0,0.0
8499,52323,52324,2015,12,21,3,4,195.0,258.0,200.0,-7.0,92.0,1026.0,-6.0,NW,6.71,0.0,0.0
8500,52324,52325,2015,12,21,4,4,167.0,193.0,192.0,-6.0,100.0,1026.0,-6.0,NW,8.5,0.0,0.0
8501,52325,52326,2015,12,21,5,4,169.0,176.0,191.0,-7.0,92.0,1026.0,-6.0,NW,10.29,0.0,0.0
8502,52326,52327,2015,12,21,6,4,197.0,171.0,203.0,-7.0,92.0,1026.0,-6.0,NW,13.42,0.0,0.0
8503,52327,52328,2015,12,21,7,4,221.0,188.0,174.0,-7.0,92.0,1026.0,-6.0,NW,15.21,0.0,0.0
8504,52328,52329,2015,12,21,8,4,169.0,163.0,161.0,-7.0,92.0,1028.0,-6.0,NW,17.0,0.0,0.0
8505,52329,52330,2015,12,21,9,4,161.0,158.0,163.0,-5.0,92.0,1028.0,-4.0,cv,0.89,0.0,0.0
8506,52330,52331,2015,12,21,10,4,173.0,158.0,172.0,-4.0,80.0,1029.0,-1.0,NW,3.13,0.0,0.0
8507,52331,52332,2015,12,21,11,4,185.0,158.0,178.0,-4.0,69.0,1029.0,1.0,NW,6.26,0.0,0.0
8508,52332,52333,2015,12,21,12,4,238.0,205.0,194.0,-5.0,59.0,1028.0,2.0,cv,0.89,0.0,0.0
8509,52333,52334,2015,12,21,13,4,203.0,198.0,185.0,-5.0,51.0,1027.0,4.0,NE,1.79,0.0,0.0
8510,52334,52335,2015,12,21,14,4,184.0,194.0,179.0,-6.0,41.0,1026.0,6.0,NW,1.79,0.0,0.0
8511,52335,52336,2015,12,21,15,4,181.0,167.0,156.0,-5.0,45.0,1026.0,6.0,NW,4.92,0.0,0.0
8512,52336,52337,2015,12,21,16,4,178.0,144.0,143.0,-5.0,51.0,1026.0,4.0,cv,0.89,0.0,0.0
8513,52337,52338,2015,12,21,17,4,192.0,143.0,154.0,-5.0,51.0,1026.0,4.0,NW,1.79,0.0,0.0
8514,52338,52339,2015,12,21,18,4,287.0,209.0,211.0,-5.0,55.0,1027.0,3.0,NW,3.58,0.0,0.0
8515,52339,52340,2015,12,21,19,4,393.0,377.0,372.0,-4.0,74.0,1028.0,0.0,SE,1.79,0.0,0.0
8516,52340,52341,2015,12,21,20,4,394.0,378.0,385.0,-5.0,86.0,1029.0,-3.0,cv,0.89,0.0,0.0
8517,52341,52342,2015,12,21,21,4,379.0,381.0,384.0,-6.0,85.0,1029.0,-4.0,SE,1.79,0.0,0.0
8518,52342,52343,2015,12,21,22,4,379.0,394.0,412.0,-4.0,92.0,1029.0,-3.0,SE,2.68,0.0,0.0
8519,52343,52344,2015,12,21,23,4,370.0,417.0,407.0,-5.0,86.0,1029.0,-3.0,cv,0.89,0.0,0.0
8520,52344,52345,2015,12,22,0,4,369.0,419.0,383.0,-6.0,85.0,1029.0,-4.0,NW,1.79,0.0,0.0
8521,52345,52346,2015,12,22,1,4,348.0,382.0,360.0,-5.0,86.0,1029.0,-3.0,NW,3.58,0.0,0.0
8522,52346,52347,2015,12,22,2,4,294.0,336.0,303.0,-6.0,92.0,1029.0,-5.0,NW,5.37,0.0,0.0
8523,52347,52348,2015,12,22,3,4,178.0,296.0,186.0,-6.0,85.0,1029.0,-4.0,NW,7.16,0.0,0.0
8524,52348,52349,2015,12,22,4,4,146.0,215.0,209.0,-6.0,85.0,1029.0,-4.0,NW,8.05,0.0,0.0
8525,52349,52350,2015,12,22,5,4,163.0,210.0,212.0,-7.0,85.0,1028.0,-5.0,NW,9.84,0.0,0.0
8526,52350,52351,2015,12,22,6,4,230.0,267.0,281.0,-7.0,92.0,1028.0,-6.0,NW,11.63,0.0,0.0
8527,52351,52352,2015,12,22,7,4,224.0,222.0,208.0,-7.0,92.0,1029.0,-6.0,cv,0.45,0.0,0.0
8528,52352,52353,2015,12,22,8,4,149.0,151.0,158.0,-7.0,92.0,1029.0,-6.0,cv,1.34,0.0,0.0
8529,52353,52354,2015,12,22,9,4,163.0,152.0,165.0,-7.0,92.0,1030.0,-6.0,NE,0.89,0.0,0.0
8530,52354,52355,2015,12,22,10,4,265.0,182.0,214.0,-4.0,92.0,1030.0,-3.0,NW,0.89,0.0,0.0
8531,52355,52356,2015,12,22,11,4,334.0,272.0,312.0,-3.0,86.0,1030.0,-1.0,cv,0.89,0.0,0.0
8532,52356,52357,2015,12,22,12,4,387.0,342.0,378.0,-3.0,80.0,1029.0,0.0,cv,1.78,0.0,0.0
8533,52357,52358,2015,12,22,13,4,415.0,377.0,407.0,-4.0,69.0,1028.0,1.0,cv,2.67,0.0,0.0
8534,52358,52359,2015,12,22,14,4,429.0,434.0,463.0,-4.0,69.0,1027.0,1.0,cv,3.56,0.0,0.0
8535,52359,52360,2015,12,22,15,4,489.0,502.0,508.0,-4.0,74.0,1026.0,0.0,cv,4.45,0.0,0.0
8536,52360,52361,2015,12,22,16,4,507.0,450.0,480.0,-3.0,92.0,1026.0,-2.0,SE,3.13,0.0,0.0
8537,52361,52362,2015,12,22,17,4,477.0,426.0,447.0,-3.0,100.0,1026.0,-3.0,cv,0.89,0.0,0.0
8538,52362,52363,2015,12,22,18,4,466.0,413.0,424.0,-2.0,100.0,1026.0,-2.0,cv,1.78,0.0,0.0
8539,52363,52364,2015,12,22,19,4,427.0,391.0,416.0,-2.0,100.0,1026.0,-2.0,cv,2.67,0.0,0.0
8540,52364,52365,2015,12,22,20,4,403.0,386.0,426.0,-2.0,92.0,1027.0,-1.0,cv,3.56,0.0,0.0
8541,52365,52366,2015,12,22,21,4,386.0,366.0,391.0,-2.0,100.0,1027.0,-2.0,cv,4.45,0.0,0.0
8542,52366,52367,2015,12,22,22,4,357.0,355.0,387.0,-3.0,100.0,1027.0,-3.0,SE,1.79,0.0,0.0
8543,52367,52368,2015,12,22,23,4,354.0,318.0,369.0,-3.0,100.0,1027.0,-3.0,cv,0.89,0.0,0.0
8544,52368,52369,2015,12,23,0,4,386.0,287.0,360.0,-3.0,92.0,1027.0,-2.0,cv,1.34,0.0,0.0
8545,52369,52370,2015,12,23,1,4,383.0,298.0,361.0,-3.0,100.0,1027.0,-3.0,cv,2.23,0.0,0.0
8546,52370,52371,2015,12,23,2,4,384.0,320.0,416.0,-4.0,92.0,1027.0,-3.0,cv,3.12,0.0,0.0
8547,52371,52372,2015,12,23,3,4,395.0,351.0,432.0,-4.0,100.0,1027.0,-4.0,NW,1.79,0.0,0.0
8548,52372,52373,2015,12,23,4,4,396.0,346.0,404.0,-4.0,100.0,1027.0,-4.0,NW,3.58,0.0,0.0
8549,52373,52374,2015,12,23,5,4,379.0,334.0,379.0,-5.0,92.0,1026.0,-4.0,NW,5.37,0.0,0.0
8550,52374,52375,2015,12,23,6,4,352.0,322.0,319.0,-6.0,100.0,1026.0,-6.0,NW,7.16,0.0,0.0
8551,52375,52376,2015,12,23,7,4,306.0,289.0,320.0,-6.0,100.0,1026.0,-6.0,NW,8.95,0.0,0.0
